ID,Prob1
58024, 0.42
58025, 0.06
58026, 0.60
58027, 0.01
58028, 0.44
58029, 0.39
58030, 0.51
58031, 0.30
58032, 0.49
58033, 0.04
58034, 0.25
58035, 0.82
58036, 0.38
58037, 0.23
58038, 0.50
58039, 0.06
58040, 0.19
58041, 0.73
58042, 0.42
58043, 0.30
58044, 0.48
58045, 0.21
58046, 0.39
58047, 0.95
58048, 0.75
58049, 0.02
58050, 0.67
58051, 0.06
58052, 0.20
58053, 0.23
58054, 0.92
58055, 0.33
58056, 0.24
58057, 0.07
58058, 0.39
58059, 0.18
58060, 0.84
58061, 0.22
58062, 0.39
58063, 0.42
58064, 0.20
58065, 0.03
58066, 0.22
58067, 0.48
58068, 0.19
58069, 0.15
58070, 0.41
58071, 0.18
58072, 0.26
58073, 0.30
58074, 0.16
58075, 0.92
58076, 0.09
58077, 0.29
58078, 0.22
58079, 0.92
58080, 0.01
58081, 0.32
58082, 0.66
58083, 0.22
58084, 0.07
58085, 0.52
58086, 0.29
58087, 0.51
58088, 0.48
58089, 0.33
58090, 0.58
58091, 0.27
58092, 0.05
58093, 0.79
58094, 0.20
58095, 0.06
58096, 0.42
58097, 0.21
58098, 0.37
58099, 0.07
58100, 0.98
58101, 0.20
58102, 0.53
58103, 0.03
58104, 0.59
58105, 0.38
58106, 0.23
58107, 0.30
58108, 0.20
58109, 0.37
58110, 0.17
58111, 0.50
58112, 0.18
58113, 0.29
58114, 0.26
58115, 0.39
58116, 0.39
58117, 0.29
58118, 0.76
58119, 0.37
58120, 0.20
58121, 0.87
58122, 0.20
58123, 0.35
58124, 0.08
58125, 0.77
58126, 0.18
58127, 0.62
58128, 0.60
58129, 0.03
58130, 0.94
58131, 0.27
58132, 0.07
58133, 0.42
58134, 0.08
58135, 0.36
58136, 0.23
58137, 0.35
58138, 0.92
58139, 0.83
58140, 0.34
58141, 0.20
58142, 0.30
58143, 0.93
58144, 0.33
58145, 0.29
58146, 0.78
58147, 0.31
58148, 0.20
58149, 0.03
58150, 0.36
58151, 0.30
58152, 0.75
58153, 0.58
58154, 0.35
58155, 0.39
58156, 0.87
58157, 0.06
58158, 0.78
58159, 0.66
58160, 0.76
58161, 0.19
58162, 0.27
58163, 0.06
58164, 0.18
58165, 0.33
58166, 0.06
58167, 0.34
58168, 0.91
58169, 0.29
58170, 0.39
58171, 0.88
58172, 0.30
58173, 0.27
58174, 0.61
58175, 0.28
58176, 0.22
58177, 0.20
58178, 0.81
58179, 0.41
58180, 0.81
58181, 0.16
58182, 0.55
58183, 0.29
58184, 0.08
58185, 0.04
58186, 0.20
58187, 0.28
58188, 0.44
58189, 0.26
58190, 0.21
58191, 0.30
58192, 0.21
58193, 0.79
58194, 0.07
58195, 0.39
58196, 0.33
58197, 0.86
58198, 0.36
58199, 0.87
58200, 0.04
58201, 0.24
58202, 0.32
58203, 0.39
58204, 0.26
58205, 0.24
58206, 0.26
58207, 0.07
58208, 0.08
58209, 0.60
58210, 0.07
58211, 0.44
58212, 0.58
58213, 0.26
58214, 0.05
58215, 0.34
58216, 0.08
58217, 0.53
58218, 0.19
58219, 0.17
58220, 0.35
58221, 0.32
58222, 0.58
58223, 0.26
58224, 0.14
58225, 0.20
58226, 0.18
58227, 0.33
58228, 0.26
58229, 0.48
58230, 0.05
58231, 0.24
58232, 0.36
58233, 0.38
58234, 0.26
58235, 0.35
58236, 0.26
58237, 0.42
58238, 0.46
58239, 0.64
58240, 0.30
58241, 0.19
58242, 0.20
58243, 0.18
58244, 0.01
58245, 0.27
58246, 0.23
58247, 0.18
58248, 0.26
58249, 0.25
58250, 0.12
58251, 0.35
58252, 0.35
58253, 0.20
58254, 0.02
58255, 0.07
58256, 0.88
58257, 0.50
58258, 0.07
58259, 0.66
58260, 0.49
58261, 0.95
58262, 0.24
58263, 0.44
58264, 0.44
58265, 0.60
58266, 0.20
58267, 0.43
58268, 0.08
58269, 0.60
58270, 0.20
58271, 0.49
58272, 0.58
58273, 0.57
58274, 0.22
58275, 0.58
58276, 0.78
58277, 0.04
58278, 0.31
58279, 0.35
58280, 0.32
58281, 0.04
58282, 0.45
58283, 0.05
58284, 0.92
58285, 0.03
58286, 0.14
58287, 0.08
58288, 0.01
58289, 0.67
58290, 0.76
58291, 0.72
58292, 0.19
58293, 0.20
58294, 0.02
58295, 0.44
58296, 0.03
58297, 0.29
58298, 0.26
58299, 0.27
58300, 0.33
58301, 0.28
58302, 0.25
58303, 0.69
58304, 0.60
58305, 0.25
58306, 0.30
58307, 0.93
58308, 0.22
58309, 0.25
58310, 0.08
58311, 0.29
58312, 0.26
58313, 0.48
58314, 0.27
58315, 0.33
58316, 0.07
58317, 0.06
58318, 0.50
58319, 0.24
58320, 0.26
58321, 0.06
58322, 0.76
58323, 0.03
58324, 0.23
58325, 0.07
58326, 0.04
58327, 0.02
58328, 0.22
58329, 0.07
58330, 0.30
58331, 0.03
58332, 0.18
58333, 0.05
58334, 0.96
58335, 0.01
58336, 0.05
58337, 0.31
58338, 0.29
58339, 0.26
58340, 0.92
58341, 0.92
58342, 0.35
58343, 0.65
58344, 0.06
58345, 0.43
58346, 0.05
58347, 0.30
58348, 0.02
58349, 0.20
58350, 0.17
58351, 0.58
58352, 0.78
58353, 0.42
58354, 0.28
58355, 0.23
58356, 0.01
58357, 0.49
58358, 0.25
58359, 0.18
58360, 0.26
58361, 0.12
58362, 0.06
58363, 0.20
58364, 0.24
58365, 0.49
58366, 0.92
58367, 0.20
58368, 0.18
58369, 0.39
58370, 0.36
58371, 0.28
58372, 0.33
58373, 0.39
58374, 0.37
58375, 0.39
58376, 0.18
58377, 0.14
58378, 0.45
58379, 0.52
58380, 0.06
58381, 0.13
58382, 0.62
58383, 0.20
58384, 0.58
58385, 0.71
58386, 0.79
58387, 0.17
58388, 0.27
58389, 0.20
58390, 0.92
58391, 0.23
58392, 0.19
58393, 0.20
58394, 0.23
58395, 0.38
58396, 0.39
58397, 0.22
58398, 0.26
58399, 0.08
58400, 0.18
58401, 0.45
58402, 0.92
58403, 0.72
58404, 0.78
58405, 0.44
58406, 0.07
58407, 0.08
58408, 0.44
58409, 0.66
58410, 0.27
58411, 0.07
58412, 0.50
58413, 0.45
58414, 0.08
58415, 0.53
58416, 0.35
58417, 0.27
58418, 0.07
58419, 0.35
58420, 0.26
58421, 0.26
58422, 0.42
58423, 0.32
58424, 0.36
58425, 0.75
58426, 0.07
58427, 0.57
58428, 0.23
58429, 0.35
58430, 0.27
58431, 0.94
58432, 0.23
58433, 0.22
58434, 0.08
58435, 0.20
58436, 0.39
58437, 0.38
58438, 0.07
58439, 0.26
58440, 0.42
58441, 0.37
58442, 0.27
58443, 0.23
58444, 0.18
58445, 0.39
58446, 0.39
58447, 0.35
58448, 0.29
58449, 0.33
58450, 0.39
58451, 0.31
58452, 0.31
58453, 0.00
58454, 0.83
58455, 0.72
58456, 0.61
58457, 0.23
58458, 0.39
58459, 0.53
58460, 0.98
58461, 0.20
58462, 0.86
58463, 0.60
58464, 0.29
58465, 0.38
58466, 0.38
58467, 0.26
58468, 0.95
58469, 0.44
58470, 0.52
58471, 0.20
58472, 0.26
58473, 0.35
58474, 0.33
58475, 0.20
58476, 0.45
58477, 0.42
58478, 0.20
58479, 0.20
58480, 0.26
58481, 0.28
58482, 0.30
58483, 0.55
58484, 0.07
58485, 0.35
58486, 0.23
58487, 0.21
58488, 0.08
58489, 0.39
58490, 0.64
58491, 0.19
58492, 0.37
58493, 0.09
58494, 0.44
58495, 0.26
58496, 0.35
58497, 0.29
58498, 0.20
58499, 0.43
58500, 0.42
58501, 0.27
58502, 0.41
58503, 0.92
58504, 0.26
58505, 0.60
58506, 0.27
58507, 0.49
58508, 0.22
58509, 0.30
58510, 0.37
58511, 0.06
58512, 0.27
58513, 0.33
58514, 0.24
58515, 0.26
58516, 0.23
58517, 0.33
58518, 0.46
58519, 0.01
58520, 0.27
58521, 0.32
58522, 0.20
58523, 0.17
58524, 0.21
58525, 0.64
58526, 0.23
58527, 0.24
58528, 0.07
58529, 0.19
58530, 0.38
58531, 0.05
58532, 0.14
58533, 0.94
58534, 0.02
58535, 0.35
58536, 0.64
58537, 0.20
58538, 0.26
58539, 0.64
58540, 0.27
58541, 0.50
58542, 0.24
58543, 0.32
58544, 0.33
58545, 0.20
58546, 0.53
58547, 0.02
58548, 0.23
58549, 0.04
58550, 0.19
58551, 0.23
58552, 0.50
58553, 0.03
58554, 0.45
58555, 0.26
58556, 0.35
58557, 0.44
58558, 0.86
58559, 0.20
58560, 0.44
58561, 0.20
58562, 0.83
58563, 0.20
58564, 0.77
58565, 0.02
58566, 0.15
58567, 0.22
58568, 0.26
58569, 0.49
58570, 0.33
58571, 0.06
58572, 0.42
58573, 0.05
58574, 0.14
58575, 0.06
58576, 0.20
58577, 0.56
58578, 0.10
58579, 0.43
58580, 0.27
58581, 0.23
58582, 0.48
58583, 0.66
58584, 0.33
58585, 0.22
58586, 0.01
58587, 0.10
58588, 0.26
58589, 0.29
58590, 0.01
58591, 0.35
58592, 0.29
58593, 0.35
58594, 0.31
58595, 0.33
58596, 0.93
58597, 0.15
58598, 0.35
58599, 0.42
58600, 0.33
58601, 0.31
58602, 0.50
58603, 0.22
58604, 0.27
58605, 0.89
58606, 0.26
58607, 0.18
58608, 0.29
58609, 0.27
58610, 0.78
58611, 0.33
58612, 0.30
58613, 0.28
58614, 0.42
58615, 0.38
58616, 0.21
58617, 0.14
58618, 0.39
58619, 0.36
58620, 0.72
58621, 0.07
58622, 0.29
58623, 0.30
58624, 0.20
58625, 0.42
58626, 0.73
58627, 0.22
58628, 0.45
58629, 0.52
58630, 0.20
58631, 0.24
58632, 0.16
58633, 0.09
58634, 0.23
58635, 0.20
58636, 0.23
58637, 0.36
58638, 0.26
58639, 0.20
58640, 0.24
58641, 0.31
58642, 0.27
58643, 0.30
58644, 0.48
58645, 0.47
58646, 0.31
58647, 0.39
58648, 0.09
58649, 0.46
58650, 0.20
58651, 0.08
58652, 0.96
58653, 0.18
58654, 0.47
58655, 0.24
58656, 0.45
58657, 0.20
58658, 0.29
58659, 0.33
58660, 0.06
58661, 0.23
58662, 0.08
58663, 0.76
58664, 0.69
58665, 0.30
58666, 0.03
58667, 0.42
58668, 0.75
58669, 0.27
58670, 0.30
58671, 0.33
58672, 0.07
58673, 0.19
58674, 0.39
58675, 0.28
58676, 0.94
58677, 0.55
58678, 0.14
58679, 0.10
58680, 0.01
58681, 0.14
58682, 0.27
58683, 0.29
58684, 0.14
58685, 0.07
58686, 0.26
58687, 0.42
58688, 0.27
58689, 0.26
58690, 0.35
58691, 0.30
58692, 0.66
58693, 0.26
58694, 0.20
58695, 0.19
58696, 0.44
58697, 0.18
58698, 0.20
58699, 0.26
58700, 0.38
58701, 0.20
58702, 0.21
58703, 0.18
58704, 0.51
58705, 0.07
58706, 0.21
58707, 0.75
58708, 0.19
58709, 0.50
58710, 0.14
58711, 0.37
58712, 0.17
58713, 0.23
58714, 0.20
58715, 0.52
58716, 0.26
58717, 0.08
58718, 0.20
58719, 0.02
58720, 0.27
58721, 0.71
58722, 0.95
58723, 0.20
58724, 0.42
58725, 0.24
58726, 0.04
58727, 0.35
58728, 0.26
58729, 0.49
58730, 0.34
58731, 0.35
58732, 0.86
58733, 0.45
58734, 0.14
58735, 0.75
58736, 0.42
58737, 0.18
58738, 0.99
58739, 0.21
58740, 0.23
58741, 0.22
58742, 0.28
58743, 0.39
58744, 0.19
58745, 0.20
58746, 0.66
58747, 0.27
58748, 0.33
58749, 0.53
58750, 0.50
58751, 0.42
58752, 0.42
58753, 0.17
58754, 0.64
58755, 0.01
58756, 0.44
58757, 0.76
58758, 0.75
58759, 0.43
58760, 0.33
58761, 0.83
58762, 0.23
58763, 0.20
58764, 0.35
58765, 0.20
58766, 0.56
58767, 0.32
58768, 0.41
58769, 0.28
58770, 0.44
58771, 0.33
58772, 0.20
58773, 0.61
58774, 0.23
58775, 0.07
58776, 0.38
58777, 0.67
58778, 0.60
58779, 0.23
58780, 0.17
58781, 0.03
58782, 0.39
58783, 0.23
58784, 0.52
58785, 0.29
58786, 0.39
58787, 0.20
58788, 0.72
58789, 0.44
58790, 0.23
58791, 0.18
58792, 0.21
58793, 0.41
58794, 0.21
58795, 0.26
58796, 0.34
58797, 0.93
58798, 0.33
58799, 0.24
58800, 0.05
58801, 0.38
58802, 0.07
58803, 0.08
58804, 0.97
58805, 0.10
58806, 0.35
58807, 0.50
58808, 0.02
58809, 0.46
58810, 0.33
58811, 0.99
58812, 0.05
58813, 0.44
58814, 0.27
58815, 0.20
58816, 0.07
58817, 0.48
58818, 0.61
58819, 0.99
58820, 0.55
58821, 0.03
58822, 0.08
58823, 0.44
58824, 0.08
58825, 0.54
58826, 0.13
58827, 0.06
58828, 0.36
58829, 0.20
58830, 0.27
58831, 0.61
58832, 0.20
58833, 0.08
58834, 0.28
58835, 0.30
58836, 0.56
58837, 0.08
58838, 0.03
58839, 0.42
58840, 0.30
58841, 0.35
58842, 0.81
58843, 0.26
58844, 0.96
58845, 0.41
58846, 0.64
58847, 0.64
58848, 0.19
58849, 0.33
58850, 0.59
58851, 0.15
58852, 0.20
58853, 0.53
58854, 0.43
58855, 0.25
58856, 0.20
58857, 0.06
58858, 0.19
58859, 0.14
58860, 0.26
58861, 0.24
58862, 0.06
58863, 0.32
58864, 0.39
58865, 0.79
58866, 0.58
58867, 0.06
58868, 0.18
58869, 0.23
58870, 0.35
58871, 0.95
58872, 0.19
58873, 0.20
58874, 0.05
58875, 0.19
58876, 0.19
58877, 0.06
58878, 0.27
58879, 0.56
58880, 0.33
58881, 0.22
58882, 0.20
58883, 0.08
58884, 0.27
58885, 0.42
58886, 0.38
58887, 0.39
58888, 0.20
58889, 0.27
58890, 0.43
58891, 0.95
58892, 0.03
58893, 0.53
58894, 0.17
58895, 0.41
58896, 0.57
58897, 0.51
58898, 0.14
58899, 0.17
58900, 0.75
58901, 0.43
58902, 0.12
58903, 0.20
58904, 0.19
58905, 0.38
58906, 0.32
58907, 0.67
58908, 0.49
58909, 0.66
58910, 0.92
58911, 0.26
58912, 0.04
58913, 0.27
58914, 0.20
58915, 0.18
58916, 0.48
58917, 0.60
58918, 0.31
58919, 0.43
58920, 0.64
58921, 0.60
58922, 0.04
58923, 0.14
58924, 0.26
58925, 0.24
58926, 0.72
58927, 0.68
58928, 0.04
58929, 0.24
58930, 0.32
58931, 0.35
58932, 0.33
58933, 0.27
58934, 0.39
58935, 0.23
58936, 0.16
58937, 0.25
58938, 0.27
58939, 0.06
58940, 0.20
58941, 0.55
58942, 0.43
58943, 0.20
58944, 0.30
58945, 0.61
58946, 0.01
58947, 0.33
58948, 0.20
58949, 0.55
58950, 0.27
58951, 0.21
58952, 0.33
58953, 0.39
58954, 0.06
58955, 0.60
58956, 0.22
58957, 0.53
58958, 0.75
58959, 0.42
58960, 0.44
58961, 0.36
58962, 0.08
58963, 0.39
58964, 0.07
58965, 0.18
58966, 0.38
58967, 0.27
58968, 0.29
58969, 0.39
58970, 0.36
58971, 0.57
58972, 0.50
58973, 0.33
58974, 0.96
58975, 0.38
58976, 0.03
58977, 0.39
58978, 0.92
58979, 0.60
58980, 0.30
58981, 0.17
58982, 0.70
58983, 0.44
58984, 0.19
58985, 0.66
58986, 0.21
58987, 0.07
58988, 0.35
58989, 0.30
58990, 0.39
58991, 0.19
58992, 0.06
58993, 0.27
58994, 0.33
58995, 0.33
58996, 0.33
58997, 0.20
58998, 0.18
58999, 0.11
59000, 0.18
59001, 0.75
59002, 0.57
59003, 0.27
59004, 0.35
59005, 0.33
59006, 0.50
59007, 0.26
59008, 0.20
59009, 0.37
59010, 0.95
59011, 0.53
59012, 0.26
59013, 0.24
59014, 0.19
59015, 0.26
59016, 0.17
59017, 0.18
59018, 0.20
59019, 0.12
59020, 0.38
59021, 0.35
59022, 0.35
59023, 0.27
59024, 0.07
59025, 0.41
59026, 0.05
59027, 0.35
59028, 0.46
59029, 0.30
59030, 0.92
59031, 0.08
59032, 0.37
59033, 0.60
59034, 0.94
59035, 0.23
59036, 0.39
59037, 0.96
59038, 0.57
59039, 0.15
59040, 0.78
59041, 0.39
59042, 0.85
59043, 0.24
59044, 0.02
59045, 0.25
59046, 0.20
59047, 0.29
59048, 0.26
59049, 0.29
59050, 0.45
59051, 0.29
59052, 0.39
59053, 0.20
59054, 0.28
59055, 0.33
59056, 0.21
59057, 0.44
59058, 0.24
59059, 0.02
59060, 0.30
59061, 0.38
59062, 0.18
59063, 0.50
59064, 0.23
59065, 0.52
59066, 0.26
59067, 0.23
59068, 0.30
59069, 0.36
59070, 0.18
59071, 0.53
59072, 0.08
59073, 0.66
59074, 0.38
59075, 0.34
59076, 0.23
59077, 0.23
59078, 0.24
59079, 0.20
59080, 0.02
59081, 0.50
59082, 0.39
59083, 0.13
59084, 0.26
59085, 0.78
59086, 0.33
59087, 0.02
59088, 0.10
59089, 0.07
59090, 0.52
59091, 0.22
59092, 0.26
59093, 0.58
59094, 0.96
59095, 0.30
59096, 0.79
59097, 0.78
59098, 0.42
59099, 0.16
59100, 0.15
59101, 0.12
59102, 0.22
59103, 0.76
59104, 0.94
59105, 0.23
59106, 0.03
59107, 0.15
59108, 0.24
59109, 0.20
59110, 0.33
59111, 0.35
59112, 0.23
59113, 0.33
59114, 0.23
59115, 0.78
59116, 0.04
59117, 0.05
59118, 0.23
59119, 0.41
59120, 0.75
59121, 0.37
59122, 0.35
59123, 0.32
59124, 0.38
59125, 0.60
59126, 0.58
59127, 0.23
59128, 0.23
59129, 0.34
59130, 0.50
59131, 0.35
59132, 0.01
59133, 0.30
59134, 0.76
59135, 0.19
59136, 0.94
59137, 0.94
59138, 0.11
59139, 0.20
59140, 0.15
59141, 0.19
59142, 0.58
59143, 0.23
59144, 0.17
59145, 0.30
59146, 0.20
59147, 0.12
59148, 0.20
59149, 0.23
59150, 0.42
59151, 0.14
59152, 0.41
59153, 0.35
59154, 0.10
59155, 0.40
59156, 0.06
59157, 0.41
59158, 0.54
59159, 0.21
59160, 0.64
59161, 0.17
59162, 0.60
59163, 0.88
59164, 0.37
59165, 0.26
59166, 0.12
59167, 0.50
59168, 0.53
59169, 0.14
59170, 0.50
59171, 0.66
59172, 0.06
59173, 0.68
59174, 0.76
59175, 0.39
59176, 0.26
59177, 0.64
59178, 0.09
59179, 0.50
59180, 0.20
59181, 0.28
59182, 0.28
59183, 0.35
59184, 0.15
59185, 0.55
59186, 0.20
59187, 0.29
59188, 0.67
59189, 0.22
59190, 0.75
59191, 0.24
59192, 0.40
59193, 0.30
59194, 0.30
59195, 0.14
59196, 0.33
59197, 0.05
59198, 0.23
59199, 0.42
59200, 0.92
59201, 0.30
59202, 0.37
59203, 0.43
59204, 0.24
59205, 0.75
59206, 0.28
59207, 0.64
59208, 0.29
59209, 0.20
59210, 0.05
59211, 0.37
59212, 0.10
59213, 0.06
59214, 0.41
59215, 0.35
59216, 0.26
59217, 0.96
59218, 0.44
59219, 0.20
59220, 0.35
59221, 0.57
59222, 0.50
59223, 0.24
59224, 0.39
59225, 0.69
59226, 0.78
59227, 0.60
59228, 0.68
59229, 0.27
59230, 0.53
59231, 0.20
59232, 0.16
59233, 0.47
59234, 0.39
59235, 0.24
59236, 0.21
59237, 0.20
59238, 0.75
59239, 0.14
59240, 0.23
59241, 0.58
59242, 0.27
59243, 0.44
59244, 0.26
59245, 0.42
59246, 0.95
59247, 0.20
59248, 0.19
59249, 0.76
59250, 0.82
59251, 0.33
59252, 0.19
59253, 0.38
59254, 0.18
59255, 0.20
59256, 0.32
59257, 0.96
59258, 0.25
59259, 0.20
59260, 0.70
59261, 0.39
59262, 0.36
59263, 0.02
59264, 0.22
59265, 0.16
59266, 0.61
59267, 0.19
59268, 0.74
59269, 0.95
59270, 0.17
59271, 0.44
59272, 0.26
59273, 0.22
59274, 0.39
59275, 0.18
59276, 0.49
59277, 0.20
59278, 0.22
59279, 0.44
59280, 0.45
59281, 0.42
59282, 0.06
59283, 0.33
59284, 0.30
59285, 0.35
59286, 0.38
59287, 0.42
59288, 0.32
59289, 0.27
59290, 0.35
59291, 0.19
59292, 0.07
59293, 0.58
59294, 0.16
59295, 0.57
59296, 0.75
59297, 0.68
59298, 0.14
59299, 0.20
59300, 0.36
59301, 0.35
59302, 0.77
59303, 0.20
59304, 0.14
59305, 0.27
59306, 0.26
59307, 0.35
59308, 0.24
59309, 0.03
59310, 0.27
59311, 0.93
59312, 0.23
59313, 0.92
59314, 0.61
59315, 0.43
59316, 0.24
59317, 0.94
59318, 0.45
59319, 0.79
59320, 0.45
59321, 0.04
59322, 0.94
59323, 0.06
59324, 0.30
59325, 0.39
59326, 0.27
59327, 0.60
59328, 0.33
59329, 0.23
59330, 0.33
59331, 0.95
59332, 0.01
59333, 0.33
59334, 0.54
59335, 0.33
59336, 0.64
59337, 0.17
59338, 0.02
59339, 0.39
59340, 0.20
59341, 0.20
59342, 0.26
59343, 0.39
59344, 0.67
59345, 0.07
59346, 0.39
59347, 0.18
59348, 0.33
59349, 0.59
59350, 0.23
59351, 0.39
59352, 0.43
59353, 0.26
59354, 0.39
59355, 0.75
59356, 0.29
59357, 0.03
59358, 0.38
59359, 0.27
59360, 0.70
59361, 0.56
59362, 0.20
59363, 0.22
59364, 0.15
59365, 0.26
59366, 0.95
59367, 0.25
59368, 0.92
59369, 0.20
59370, 0.39
59371, 0.20
59372, 0.69
59373, 0.35
59374, 0.39
59375, 0.35
59376, 0.27
59377, 0.20
59378, 0.38
59379, 0.05
59380, 0.02
59381, 0.18
59382, 0.18
59383, 0.11
59384, 0.25
59385, 0.23
59386, 0.08
59387, 0.08
59388, 0.27
59389, 0.27
59390, 0.41
59391, 0.41
59392, 0.20
59393, 0.41
59394, 0.05
59395, 0.60
59396, 0.23
59397, 0.35
59398, 0.16
59399, 0.03
59400, 0.36
59401, 0.28
59402, 0.35
59403, 0.95
59404, 0.39
59405, 0.39
59406, 0.17
59407, 0.22
59408, 0.20
59409, 0.39
59410, 0.51
59411, 0.39
59412, 0.39
59413, 0.23
59414, 0.99
59415, 0.20
59416, 0.16
59417, 0.10
59418, 0.04
59419, 0.20
59420, 0.35
59421, 0.58
59422, 0.22
59423, 0.33
59424, 0.35
59425, 0.75
59426, 0.33
59427, 0.22
59428, 0.06
59429, 0.57
59430, 0.49
59431, 0.27
59432, 0.44
59433, 0.20
59434, 0.64
59435, 0.24
59436, 0.02
59437, 0.43
59438, 0.24
59439, 0.20
59440, 0.18
59441, 0.94
59442, 0.42
59443, 0.12
59444, 0.39
59445, 0.35
59446, 0.35
59447, 0.78
59448, 0.49
59449, 0.26
59450, 0.28
59451, 0.07
59452, 0.50
59453, 0.05
59454, 0.06
59455, 0.66
59456, 0.29
59457, 0.26
59458, 0.33
59459, 0.39
59460, 0.20
59461, 0.39
59462, 0.30
59463, 0.44
59464, 0.15
59465, 0.27
59466, 0.23
59467, 0.56
59468, 0.97
59469, 0.57
59470, 0.39
59471, 0.38
59472, 0.26
59473, 0.22
59474, 0.27
59475, 0.18
59476, 0.45
59477, 0.71
59478, 0.22
59479, 0.27
59480, 0.36
59481, 0.21
59482, 0.75
59483, 0.29
59484, 0.33
59485, 0.26
59486, 0.05
59487, 0.02
59488, 0.27
59489, 0.13
59490, 0.53
59491, 0.14
59492, 0.26
59493, 0.08
59494, 0.24
59495, 0.06
59496, 0.35
59497, 0.27
59498, 0.26
59499, 0.39
59500, 0.31
59501, 0.17
59502, 0.30
59503, 0.18
59504, 0.61
59505, 0.95
59506, 0.35
59507, 0.26
59508, 0.45
59509, 0.15
59510, 0.07
59511, 0.95
59512, 0.35
59513, 0.19
59514, 0.26
59515, 0.27
59516, 0.03
59517, 0.75
59518, 0.00
59519, 0.18
59520, 0.86
59521, 0.67
59522, 0.20
59523, 0.24
59524, 0.07
59525, 0.17
59526, 0.38
59527, 0.07
59528, 0.56
59529, 0.27
59530, 0.46
59531, 0.38
59532, 0.35
59533, 0.04
59534, 0.26
59535, 0.35
59536, 0.60
59537, 0.41
59538, 0.23
59539, 0.22
59540, 0.08
59541, 0.15
59542, 0.47
59543, 0.30
59544, 0.25
59545, 0.39
59546, 0.38
59547, 0.26
59548, 0.01
59549, 0.93
59550, 0.07
59551, 0.42
59552, 0.08
59553, 0.56
59554, 0.27
59555, 0.17
59556, 0.24
59557, 0.93
59558, 0.06
59559, 0.20
59560, 0.25
59561, 0.34
59562, 0.17
59563, 0.42
59564, 0.34
59565, 0.18
59566, 0.07
59567, 0.96
59568, 0.11
59569, 0.08
59570, 0.53
59571, 0.49
59572, 0.12
59573, 0.44
59574, 0.39
59575, 0.30
59576, 0.14
59577, 0.48
59578, 0.06
59579, 0.49
59580, 0.41
59581, 0.35
59582, 0.15
59583, 0.37
59584, 0.19
59585, 0.33
59586, 0.36
59587, 0.75
59588, 0.23
59589, 0.53
59590, 0.24
59591, 0.29
59592, 0.20
59593, 0.34
59594, 0.35
59595, 0.27
59596, 0.58
59597, 0.20
59598, 0.39
59599, 0.61
59600, 0.06
59601, 0.09
59602, 0.46
59603, 0.05
59604, 0.31
59605, 0.24
59606, 0.17
59607, 0.49
59608, 0.26
59609, 0.64
59610, 0.05
59611, 0.31
59612, 0.39
59613, 0.12
59614, 0.23
59615, 0.03
59616, 0.26
59617, 0.35
59618, 0.19
59619, 0.34
59620, 0.37
59621, 0.32
59622, 0.49
59623, 0.24
59624, 0.31
59625, 0.20
59626, 0.33
59627, 0.20
59628, 0.39
59629, 0.06
59630, 0.27
59631, 0.59
59632, 0.33
59633, 0.22
59634, 0.27
59635, 0.58
59636, 0.24
59637, 0.26
59638, 0.13
59639, 0.26
59640, 0.23
59641, 0.30
59642, 0.22
59643, 0.33
59644, 0.93
59645, 0.59
59646, 0.23
59647, 0.05
59648, 0.64
59649, 0.07
59650, 0.22
59651, 0.33
59652, 0.39
59653, 0.20
59654, 0.42
59655, 0.66
59656, 0.24
59657, 0.07
59658, 0.94
59659, 0.32
59660, 0.20
59661, 0.92
59662, 0.38
59663, 0.28
59664, 0.93
59665, 0.02
59666, 0.94
59667, 0.10
59668, 0.24
59669, 0.26
59670, 0.06
59671, 0.60
59672, 0.69
59673, 0.44
59674, 0.83
59675, 0.17
59676, 0.31
59677, 0.42
59678, 0.81
59679, 0.35
59680, 0.01
59681, 0.26
59682, 0.12
59683, 0.29
59684, 0.35
59685, 0.39
59686, 0.39
59687, 0.49
59688, 0.31
59689, 0.17
59690, 0.37
59691, 0.29
59692, 0.22
59693, 0.38
59694, 0.57
59695, 0.39
59696, 0.30
59697, 0.08
59698, 0.01
59699, 0.04
59700, 0.23
59701, 0.20
59702, 0.88
59703, 0.20
59704, 0.45
59705, 0.58
59706, 0.21
59707, 0.35
59708, 0.20
59709, 0.20
59710, 0.59
59711, 0.36
59712, 0.57
59713, 0.00
59714, 0.98
59715, 0.33
59716, 0.23
59717, 0.41
59718, 0.95
59719, 0.26
59720, 0.20
59721, 0.26
59722, 0.08
59723, 0.33
59724, 0.81
59725, 0.06
59726, 0.30
59727, 0.15
59728, 0.44
59729, 0.53
59730, 0.25
59731, 0.23
59732, 0.29
59733, 0.43
59734, 0.26
59735, 0.24
59736, 0.23
59737, 0.21
59738, 0.76
59739, 0.20
59740, 0.47
59741, 0.27
59742, 0.45
59743, 0.53
59744, 0.19
59745, 0.34
59746, 0.35
59747, 0.57
59748, 0.41
59749, 0.02
59750, 0.20
59751, 0.23
59752, 0.06
59753, 0.19
59754, 0.47
59755, 0.14
59756, 0.39
59757, 0.78
59758, 0.07
59759, 0.24
59760, 0.35
59761, 0.48
59762, 0.22
59763, 0.44
59764, 0.30
59765, 0.20
59766, 0.44
59767, 0.53
59768, 0.75
59769, 0.86
59770, 0.07
59771, 0.30
59772, 0.35
