ID,Prob1
47132, 0.16
47133, 0.37
47134, 0.39
47135, 0.41
47136, 0.22
47137, 0.32
47138, 0.49
47139, 0.29
47140, 0.08
47141, 0.15
47142, 0.23
47143, 0.81
47144, 0.28
47145, 0.80
47146, 0.50
47147, 0.34
47148, 0.15
47149, 0.77
47150, 0.12
47151, 0.50
47152, 0.35
47153, 0.31
47154, 0.37
47155, 0.47
47156, 0.83
47157, 0.80
47158, 0.30
47159, 0.27
47160, 0.06
47161, 0.23
47162, 0.30
47163, 0.36
47164, 0.23
47165, 0.43
47166, 0.61
47167, 0.49
47168, 0.16
47169, 0.33
47170, 0.66
47171, 0.24
47172, 0.28
47173, 0.27
47174, 0.25
47175, 0.44
47176, 0.81
47177, 0.37
47178, 0.21
47179, 0.42
47180, 0.25
47181, 0.38
47182, 0.63
47183, 0.77
47184, 0.22
47185, 0.68
47186, 0.24
47187, 0.24
47188, 0.48
47189, 0.70
47190, 0.45
47191, 0.32
47192, 0.46
47193, 0.29
47194, 0.05
47195, 0.23
47196, 0.10
47197, 0.29
47198, 0.19
47199, 0.22
47200, 0.39
47201, 0.27
47202, 0.30
47203, 0.83
47204, 0.18
47205, 0.35
47206, 0.29
47207, 0.43
47208, 0.26
47209, 0.42
47210, 0.38
47211, 0.38
47212, 0.21
47213, 0.19
47214, 0.24
47215, 0.19
47216, 0.43
47217, 0.24
47218, 0.28
47219, 0.31
47220, 0.40
47221, 0.37
47222, 0.21
47223, 0.44
47224, 0.40
47225, 0.21
47226, 0.31
47227, 0.39
47228, 0.37
47229, 0.38
47230, 0.44
47231, 0.29
47232, 0.33
47233, 0.10
47234, 0.44
47235, 0.17
47236, 0.33
47237, 0.30
47238, 0.43
47239, 0.32
47240, 0.08
47241, 0.29
47242, 0.68
47243, 0.10
47244, 0.54
47245, 0.76
47246, 0.24
47247, 0.29
47248, 0.19
47249, 0.70
47250, 0.53
47251, 0.31
47252, 0.12
47253, 0.40
47254, 0.23
47255, 0.47
47256, 0.30
47257, 0.32
47258, 0.38
47259, 0.77
47260, 0.25
47261, 0.30
47262, 0.59
47263, 0.17
47264, 0.40
47265, 0.59
47266, 0.16
47267, 0.30
47268, 0.29
47269, 0.33
47270, 0.91
47271, 0.28
47272, 0.33
47273, 0.20
47274, 0.38
47275, 0.31
47276, 0.18
47277, 0.23
47278, 0.17
47279, 0.29
47280, 0.74
47281, 0.25
47282, 0.23
47283, 0.17
47284, 0.29
47285, 0.34
47286, 0.28
47287, 0.66
47288, 0.34
47289, 0.10
47290, 0.35
47291, 0.44
47292, 0.19
47293, 0.51
47294, 0.19
47295, 0.31
47296, 0.47
47297, 0.19
47298, 0.22
47299, 0.19
47300, 0.32
47301, 0.44
47302, 0.29
47303, 0.23
47304, 0.06
47305, 0.30
47306, 0.77
47307, 0.20
47308, 0.44
47309, 0.24
47310, 0.22
47311, 0.49
47312, 0.17
47313, 0.23
47314, 0.37
47315, 0.22
47316, 0.36
47317, 0.89
47318, 0.28
47319, 0.58
47320, 0.23
47321, 0.28
47322, 0.65
47323, 0.19
47324, 0.59
47325, 0.54
47326, 0.41
47327, 0.24
47328, 0.25
47329, 0.38
47330, 0.53
47331, 0.37
47332, 0.40
47333, 0.41
47334, 0.18
47335, 0.65
47336, 0.33
47337, 0.19
47338, 0.73
47339, 0.31
47340, 0.57
47341, 0.52
47342, 0.71
47343, 0.71
47344, 0.29
47345, 0.26
47346, 0.40
47347, 0.30
47348, 0.30
47349, 0.58
47350, 0.15
47351, 0.31
47352, 0.41
47353, 0.58
47354, 0.39
47355, 0.60
47356, 0.26
47357, 0.15
47358, 0.35
47359, 0.42
47360, 0.52
47361, 0.86
47362, 0.27
47363, 0.52
47364, 0.70
47365, 0.85
47366, 0.13
47367, 0.21
47368, 0.57
47369, 0.40
47370, 0.70
47371, 0.45
47372, 0.18
47373, 0.14
47374, 0.50
47375, 0.05
47376, 0.25
47377, 0.29
47378, 0.22
47379, 0.40
47380, 0.16
47381, 0.24
47382, 0.17
47383, 0.16
47384, 0.20
47385, 0.26
47386, 0.27
47387, 0.80
47388, 0.44
47389, 0.35
47390, 0.26
47391, 0.43
47392, 0.08
47393, 0.37
47394, 0.40
47395, 0.30
47396, 0.23
47397, 0.36
47398, 0.44
47399, 0.64
47400, 0.07
47401, 0.33
47402, 0.25
47403, 0.46
47404, 0.34
47405, 0.28
47406, 0.22
47407, 0.06
47408, 0.78
47409, 0.48
47410, 0.16
47411, 0.25
47412, 0.27
47413, 0.31
47414, 0.30
47415, 0.52
47416, 0.21
47417, 0.38
47418, 0.62
47419, 0.33
47420, 0.43
47421, 0.53
47422, 0.27
47423, 0.63
47424, 0.20
47425, 0.39
47426, 0.65
47427, 0.34
47428, 0.38
47429, 0.30
47430, 0.27
47431, 0.18
47432, 0.18
47433, 0.51
47434, 0.23
47435, 0.42
47436, 0.55
47437, 0.62
47438, 0.21
47439, 0.33
47440, 0.26
47441, 0.23
47442, 0.26
47443, 0.62
47444, 0.18
47445, 0.17
47446, 0.24
47447, 0.24
47448, 0.40
47449, 0.54
47450, 0.24
47451, 0.28
47452, 0.37
47453, 0.56
47454, 0.71
47455, 0.34
47456, 0.40
47457, 0.20
47458, 0.16
47459, 0.30
47460, 0.23
47461, 0.61
47462, 0.17
47463, 0.21
47464, 0.37
47465, 0.23
47466, 0.27
47467, 0.37
47468, 0.19
47469, 0.25
47470, 0.17
47471, 0.42
47472, 0.29
47473, 0.20
47474, 0.29
47475, 0.21
47476, 0.14
47477, 0.33
47478, 0.51
47479, 0.44
47480, 0.22
47481, 0.31
47482, 0.26
47483, 0.17
47484, 0.20
47485, 0.25
47486, 0.25
47487, 0.43
47488, 0.33
47489, 0.27
47490, 0.29
47491, 0.25
47492, 0.10
47493, 0.50
47494, 0.51
47495, 0.35
47496, 0.35
47497, 0.18
47498, 0.19
47499, 0.39
47500, 0.24
47501, 0.25
47502, 0.39
47503, 0.24
47504, 0.25
47505, 0.30
47506, 0.54
47507, 0.42
47508, 0.61
47509, 0.24
47510, 0.49
47511, 0.25
47512, 0.22
47513, 0.67
47514, 0.24
47515, 0.29
47516, 0.20
47517, 0.20
47518, 0.38
47519, 0.16
47520, 0.26
47521, 0.24
47522, 0.21
47523, 0.32
47524, 0.23
47525, 0.24
47526, 0.81
47527, 0.95
47528, 0.91
47529, 0.36
47530, 0.27
47531, 0.54
47532, 0.31
47533, 0.44
47534, 0.42
47535, 0.15
47536, 0.37
47537, 0.45
47538, 0.72
47539, 0.58
47540, 0.39
47541, 0.39
47542, 0.40
47543, 0.25
47544, 0.40
47545, 0.47
47546, 0.38
47547, 0.28
47548, 0.48
47549, 0.49
47550, 0.40
47551, 0.56
47552, 0.29
47553, 0.45
47554, 0.24
47555, 0.44
47556, 0.63
47557, 0.20
47558, 0.41
47559, 0.27
47560, 0.64
47561, 0.20
47562, 0.20
47563, 0.16
47564, 0.26
47565, 0.33
47566, 0.13
47567, 0.27
47568, 0.47
47569, 0.20
47570, 0.30
47571, 0.41
47572, 0.22
47573, 0.25
47574, 0.49
47575, 0.35
47576, 0.37
47577, 0.06
47578, 0.24
47579, 0.27
47580, 0.18
47581, 0.24
47582, 0.25
47583, 0.45
47584, 0.43
47585, 0.27
47586, 0.43
47587, 0.20
47588, 0.57
47589, 0.19
47590, 0.33
47591, 0.25
47592, 0.21
47593, 0.22
47594, 0.19
47595, 0.52
47596, 0.26
47597, 0.22
47598, 0.25
47599, 0.18
47600, 0.20
47601, 0.31
47602, 0.24
47603, 0.21
47604, 0.56
47605, 0.37
47606, 0.14
47607, 0.21
47608, 0.18
47609, 0.37
47610, 0.31
47611, 0.18
47612, 0.40
47613, 0.16
47614, 0.30
47615, 0.81
47616, 0.44
47617, 0.44
47618, 0.16
47619, 0.42
47620, 0.35
47621, 0.57
47622, 0.48
47623, 0.09
47624, 0.42
47625, 0.35
47626, 0.42
47627, 0.41
47628, 0.25
47629, 0.30
47630, 0.48
47631, 0.43
47632, 0.64
47633, 0.31
47634, 0.10
47635, 0.70
47636, 0.18
47637, 0.45
47638, 0.48
47639, 0.19
47640, 0.80
47641, 0.60
47642, 0.30
47643, 0.92
47644, 0.18
47645, 0.17
47646, 0.35
47647, 0.06
47648, 0.30
47649, 0.16
47650, 0.34
47651, 0.23
47652, 0.78
47653, 0.75
47654, 0.28
47655, 0.16
47656, 0.20
47657, 0.21
47658, 0.38
47659, 0.50
47660, 0.36
47661, 0.23
47662, 0.43
47663, 0.22
47664, 0.21
47665, 0.24
47666, 0.29
47667, 0.15
47668, 0.27
47669, 0.34
47670, 0.22
47671, 0.07
47672, 0.25
47673, 0.66
47674, 0.24
47675, 0.20
47676, 0.38
47677, 0.42
47678, 0.52
47679, 0.44
47680, 0.59
47681, 0.18
47682, 0.16
47683, 0.31
47684, 0.35
47685, 0.20
47686, 0.38
47687, 0.72
47688, 0.59
47689, 0.38
47690, 0.54
47691, 0.26
47692, 0.23
47693, 0.38
47694, 0.31
47695, 0.32
47696, 0.33
47697, 0.18
47698, 0.08
47699, 0.65
47700, 0.40
47701, 0.31
47702, 0.35
47703, 0.56
47704, 0.58
47705, 0.19
47706, 0.25
47707, 0.45
47708, 0.30
47709, 0.41
47710, 0.57
47711, 0.39
47712, 0.34
47713, 0.44
47714, 0.46
47715, 0.67
47716, 0.18
47717, 0.21
47718, 0.50
47719, 0.63
47720, 0.28
47721, 0.39
47722, 0.38
47723, 0.21
47724, 0.24
47725, 0.28
47726, 0.69
47727, 0.31
47728, 0.41
47729, 0.19
47730, 0.54
47731, 0.41
47732, 0.63
47733, 0.24
47734, 0.22
47735, 0.47
47736, 0.50
47737, 0.49
47738, 0.06
47739, 0.23
47740, 0.25
47741, 0.22
47742, 0.33
47743, 0.27
47744, 0.20
47745, 0.24
47746, 0.33
47747, 0.23
47748, 0.18
47749, 0.29
47750, 0.32
47751, 0.85
47752, 0.38
47753, 0.21
47754, 0.42
47755, 0.40
47756, 0.26
47757, 0.29
47758, 0.35
47759, 0.70
47760, 0.21
47761, 0.25
47762, 0.66
47763, 0.56
47764, 0.19
47765, 0.57
47766, 0.21
47767, 0.24
47768, 0.27
47769, 0.31
47770, 0.45
47771, 0.36
47772, 0.61
47773, 0.35
47774, 0.54
47775, 0.29
47776, 0.20
47777, 0.29
47778, 0.34
47779, 0.12
47780, 0.25
47781, 0.30
47782, 0.28
47783, 0.29
47784, 0.44
47785, 0.39
47786, 0.25
47787, 0.31
47788, 0.14
47789, 0.48
47790, 0.18
47791, 0.20
47792, 0.28
47793, 0.27
47794, 0.33
47795, 0.30
47796, 0.43
47797, 0.69
47798, 0.33
47799, 0.45
47800, 0.32
47801, 0.47
47802, 0.42
47803, 0.17
47804, 0.47
47805, 0.25
47806, 0.10
47807, 0.31
47808, 0.39
47809, 0.14
47810, 0.52
47811, 0.23
47812, 0.21
47813, 0.20
47814, 0.24
47815, 0.36
47816, 0.40
47817, 0.40
47818, 0.31
47819, 0.48
47820, 0.19
47821, 0.40
47822, 0.21
47823, 0.38
47824, 0.28
47825, 0.19
47826, 0.27
47827, 0.20
47828, 0.29
47829, 0.53
47830, 0.60
47831, 0.44
47832, 0.54
47833, 0.30
47834, 0.22
47835, 0.28
47836, 0.09
47837, 0.81
47838, 0.23
47839, 0.09
47840, 0.24
47841, 0.39
47842, 0.72
47843, 0.83
47844, 0.58
47845, 0.33
47846, 0.71
47847, 0.24
47848, 0.51
47849, 0.25
47850, 0.31
47851, 0.30
47852, 0.45
47853, 0.68
47854, 0.23
47855, 0.24
47856, 0.29
47857, 0.31
47858, 0.25
47859, 0.21
47860, 0.45
47861, 0.34
47862, 0.44
47863, 0.24
47864, 0.31
47865, 0.27
47866, 0.55
47867, 0.29
47868, 0.21
47869, 0.24
47870, 0.22
47871, 0.61
47872, 0.37
47873, 0.34
47874, 0.19
47875, 0.41
47876, 0.20
47877, 0.27
47878, 0.34
47879, 0.13
47880, 0.95
47881, 0.39
47882, 0.66
47883, 0.43
47884, 0.77
47885, 0.26
47886, 0.63
47887, 0.32
47888, 0.28
47889, 0.29
47890, 0.28
47891, 0.24
47892, 0.46
47893, 0.48
47894, 0.13
47895, 0.35
47896, 0.61
47897, 0.16
47898, 0.56
47899, 0.19
47900, 0.75
47901, 0.34
47902, 0.47
47903, 0.26
47904, 0.62
47905, 0.38
47906, 0.65
47907, 0.44
47908, 0.10
47909, 0.52
47910, 0.38
47911, 0.45
47912, 0.19
47913, 0.22
47914, 0.63
47915, 0.80
47916, 0.30
47917, 0.26
47918, 0.15
47919, 0.38
47920, 0.20
47921, 0.36
47922, 0.34
47923, 0.23
47924, 0.34
47925, 0.33
47926, 0.32
47927, 0.32
47928, 0.18
47929, 0.40
47930, 0.39
47931, 0.26
47932, 0.22
47933, 0.23
47934, 0.19
47935, 0.24
47936, 0.67
47937, 0.24
47938, 0.24
47939, 0.22
47940, 0.20
47941, 0.23
47942, 0.51
47943, 0.30
47944, 0.24
47945, 0.43
47946, 0.39
47947, 0.28
47948, 0.15
47949, 0.20
47950, 0.16
47951, 0.19
47952, 0.17
47953, 0.14
47954, 0.23
47955, 0.27
47956, 0.24
47957, 0.15
47958, 0.25
47959, 0.08
47960, 0.21
47961, 0.56
47962, 0.26
47963, 0.39
47964, 0.35
47965, 0.25
47966, 0.28
47967, 0.34
47968, 0.17
47969, 0.54
47970, 0.38
47971, 0.51
47972, 0.36
47973, 0.25
47974, 0.21
47975, 0.19
47976, 0.86
47977, 0.23
47978, 0.48
47979, 0.28
47980, 0.49
47981, 0.35
47982, 0.19
47983, 0.30
47984, 0.20
47985, 0.36
47986, 0.20
47987, 0.22
47988, 0.34
47989, 0.34
47990, 0.36
47991, 0.20
47992, 0.23
47993, 0.36
47994, 0.27
47995, 0.23
47996, 0.22
47997, 0.20
47998, 0.81
47999, 0.16
48000, 0.47
48001, 0.21
48002, 0.69
48003, 0.12
48004, 0.62
48005, 0.30
48006, 0.50
48007, 0.28
48008, 0.35
48009, 0.24
48010, 0.59
48011, 0.25
48012, 0.11
48013, 0.31
48014, 0.19
48015, 0.23
48016, 0.46
48017, 0.28
48018, 0.19
48019, 0.34
48020, 0.61
48021, 0.20
48022, 0.20
48023, 0.25
48024, 0.37
48025, 0.31
48026, 0.13
48027, 0.36
48028, 0.30
48029, 0.16
48030, 0.67
48031, 0.53
48032, 0.43
48033, 0.17
48034, 0.41
48035, 0.34
48036, 0.44
48037, 0.21
48038, 0.20
48039, 0.19
48040, 0.33
48041, 0.21
48042, 0.22
48043, 0.42
48044, 0.27
48045, 0.26
48046, 0.17
48047, 0.19
48048, 0.30
48049, 0.28
48050, 0.50
48051, 0.20
48052, 0.74
48053, 0.26
48054, 0.22
48055, 0.20
48056, 0.34
48057, 0.53
48058, 0.09
48059, 0.35
48060, 0.25
48061, 0.45
48062, 0.38
48063, 0.24
48064, 0.40
48065, 0.66
48066, 0.23
48067, 0.12
48068, 0.24
48069, 0.20
48070, 0.56
48071, 0.33
48072, 0.67
48073, 0.23
48074, 0.28
48075, 0.60
48076, 0.20
48077, 0.67
48078, 0.34
48079, 0.23
48080, 0.29
48081, 0.21
48082, 0.09
48083, 0.16
48084, 0.22
48085, 0.22
48086, 0.20
48087, 0.27
48088, 0.23
48089, 0.18
48090, 0.38
48091, 0.56
48092, 0.59
48093, 0.28
48094, 0.32
48095, 0.59
48096, 0.56
48097, 0.41
48098, 0.23
48099, 0.26
48100, 0.24
48101, 0.32
48102, 0.27
48103, 0.34
48104, 0.46
48105, 0.56
48106, 0.44
48107, 0.29
48108, 0.35
48109, 0.72
48110, 0.35
48111, 0.49
48112, 0.24
48113, 0.25
48114, 0.29
48115, 0.19
48116, 0.26
48117, 0.39
48118, 0.32
48119, 0.44
48120, 0.48
48121, 0.25
48122, 0.38
48123, 0.54
48124, 0.09
48125, 0.67
48126, 0.37
48127, 0.53
48128, 0.18
48129, 0.42
48130, 0.21
48131, 0.13
48132, 0.28
48133, 0.35
48134, 0.14
48135, 0.39
48136, 0.33
48137, 0.21
48138, 0.27
48139, 0.21
48140, 0.17
48141, 0.27
48142, 0.88
48143, 0.24
48144, 0.39
48145, 0.42
48146, 0.26
48147, 0.26
48148, 0.24
48149, 0.44
48150, 0.53
48151, 0.48
48152, 0.32
48153, 0.34
48154, 0.34
48155, 0.27
48156, 0.28
48157, 0.43
48158, 0.40
48159, 0.19
48160, 0.41
48161, 0.56
48162, 0.37
48163, 0.20
48164, 0.32
48165, 0.28
48166, 0.56
48167, 0.17
48168, 0.57
48169, 0.22
48170, 0.34
48171, 0.34
48172, 0.52
48173, 0.32
48174, 0.33
48175, 0.17
48176, 0.24
48177, 0.34
48178, 0.20
48179, 0.55
48180, 0.70
48181, 0.21
48182, 0.25
48183, 0.18
48184, 0.25
48185, 0.54
48186, 0.26
48187, 0.31
48188, 0.37
48189, 0.15
48190, 0.81
48191, 0.28
48192, 0.40
48193, 0.47
48194, 0.19
48195, 0.22
48196, 0.11
48197, 0.16
48198, 0.25
48199, 0.31
48200, 0.17
48201, 0.69
48202, 0.22
48203, 0.11
48204, 0.41
48205, 0.40
48206, 0.32
48207, 0.41
48208, 0.31
48209, 0.26
48210, 0.28
48211, 0.25
48212, 0.78
48213, 0.26
48214, 0.58
48215, 0.58
48216, 0.26
48217, 0.57
48218, 0.28
48219, 0.52
48220, 0.23
48221, 0.24
48222, 0.48
48223, 0.19
48224, 0.31
48225, 0.29
48226, 0.20
48227, 0.13
48228, 0.33
48229, 0.28
48230, 0.28
48231, 0.46
48232, 0.36
48233, 0.81
48234, 0.74
48235, 0.31
48236, 0.24
48237, 0.45
48238, 0.53
48239, 0.43
48240, 0.43
48241, 0.34
48242, 0.20
48243, 0.24
48244, 0.44
48245, 0.90
48246, 0.19
48247, 0.35
48248, 0.43
48249, 0.08
48250, 0.09
48251, 0.31
48252, 0.22
48253, 0.24
48254, 0.24
48255, 0.56
48256, 0.20
48257, 0.91
48258, 0.76
48259, 0.28
48260, 0.38
48261, 0.71
48262, 0.38
48263, 0.20
48264, 0.20
48265, 0.36
48266, 0.51
48267, 0.32
48268, 0.38
48269, 0.32
48270, 0.51
48271, 0.61
48272, 0.26
48273, 0.52
48274, 0.41
48275, 0.19
48276, 0.40
48277, 0.18
48278, 0.34
48279, 0.29
48280, 0.34
48281, 0.15
48282, 0.23
48283, 0.40
48284, 0.28
48285, 0.55
48286, 0.40
48287, 0.31
48288, 0.25
48289, 0.78
48290, 0.10
48291, 0.26
48292, 0.27
48293, 0.28
48294, 0.37
48295, 0.40
48296, 0.25
48297, 0.47
48298, 0.28
48299, 0.47
48300, 0.28
48301, 0.30
48302, 0.78
48303, 0.55
48304, 0.17
48305, 0.40
48306, 0.32
48307, 0.51
48308, 0.36
48309, 0.18
48310, 0.15
48311, 0.28
48312, 0.26
48313, 0.39
48314, 0.60
48315, 0.24
48316, 0.15
48317, 0.74
48318, 0.17
48319, 0.88
48320, 0.48
48321, 0.30
48322, 0.53
48323, 0.61
48324, 0.16
48325, 0.20
48326, 0.15
48327, 0.23
48328, 0.17
48329, 0.36
48330, 0.22
48331, 0.23
48332, 0.24
48333, 0.43
48334, 0.35
48335, 0.28
48336, 0.17
48337, 0.68
48338, 0.30
48339, 0.30
48340, 0.33
48341, 0.26
48342, 0.26
48343, 0.21
48344, 0.26
48345, 0.73
48346, 0.25
48347, 0.13
48348, 0.33
48349, 0.27
48350, 0.17
48351, 0.35
48352, 0.31
48353, 0.86
48354, 0.21
48355, 0.50
48356, 0.37
48357, 0.40
48358, 0.15
48359, 0.93
48360, 0.48
48361, 0.16
48362, 0.27
48363, 0.56
48364, 0.11
48365, 0.48
48366, 0.26
48367, 0.28
48368, 0.21
48369, 0.23
48370, 0.21
48371, 0.13
48372, 0.22
48373, 0.41
48374, 0.47
48375, 0.26
48376, 0.55
48377, 0.19
48378, 0.88
48379, 0.17
48380, 0.82
48381, 0.47
48382, 0.44
48383, 0.58
48384, 0.25
48385, 0.21
48386, 0.27
48387, 0.11
48388, 0.15
48389, 0.26
48390, 0.16
48391, 0.52
48392, 0.10
48393, 0.74
48394, 0.41
48395, 0.23
48396, 0.26
48397, 0.42
48398, 0.49
48399, 0.40
48400, 0.43
48401, 0.23
48402, 0.66
48403, 0.37
48404, 0.11
48405, 0.24
48406, 0.40
48407, 0.34
48408, 0.31
48409, 0.13
48410, 0.22
48411, 0.19
48412, 0.61
48413, 0.18
48414, 0.43
48415, 0.23
48416, 0.44
48417, 0.32
48418, 0.36
48419, 0.48
48420, 0.17
48421, 0.55
48422, 0.19
48423, 0.41
48424, 0.56
48425, 0.46
48426, 0.42
48427, 0.28
48428, 0.29
48429, 0.39
48430, 0.18
48431, 0.29
48432, 0.29
48433, 0.38
48434, 0.43
48435, 0.14
48436, 0.34
48437, 0.16
48438, 0.22
48439, 0.30
48440, 0.36
48441, 0.43
48442, 0.19
48443, 0.20
48444, 0.53
48445, 0.21
48446, 0.96
48447, 0.22
48448, 0.27
48449, 0.28
48450, 0.56
48451, 0.41
48452, 0.37
48453, 0.46
48454, 0.16
48455, 0.07
48456, 0.32
48457, 0.34
48458, 0.34
48459, 0.46
48460, 0.12
48461, 0.37
48462, 0.36
48463, 0.33
48464, 0.62
48465, 0.12
48466, 0.34
48467, 0.23
48468, 0.27
48469, 0.23
48470, 0.29
48471, 0.29
48472, 0.62
48473, 0.24
48474, 0.50
48475, 0.45
48476, 0.35
48477, 0.45
48478, 0.34
48479, 0.58
48480, 0.56
48481, 0.67
48482, 0.27
48483, 0.60
48484, 0.39
48485, 0.39
48486, 0.31
48487, 0.21
48488, 0.36
48489, 0.24
48490, 0.55
48491, 0.26
48492, 0.44
48493, 0.61
48494, 0.47
48495, 0.47
48496, 0.61
48497, 0.18
48498, 0.45
48499, 0.08
48500, 0.24
48501, 0.20
48502, 0.38
48503, 0.23
48504, 0.37
48505, 0.26
48506, 0.21
48507, 0.18
48508, 0.53
48509, 0.27
48510, 0.34
48511, 0.13
48512, 0.25
48513, 0.24
48514, 0.58
48515, 0.87
48516, 0.43
48517, 0.43
48518, 0.32
48519, 0.27
48520, 0.50
48521, 0.13
48522, 0.50
48523, 0.27
48524, 0.18
48525, 0.08
48526, 0.30
48527, 0.27
48528, 0.70
48529, 0.48
48530, 0.35
48531, 0.79
48532, 0.22
48533, 0.28
48534, 0.81
48535, 0.44
48536, 0.46
48537, 0.16
48538, 0.52
48539, 0.62
48540, 0.14
48541, 0.17
48542, 0.23
48543, 0.33
48544, 0.39
48545, 0.44
48546, 0.18
48547, 0.28
48548, 0.14
48549, 0.53
48550, 0.58
48551, 0.19
48552, 0.23
48553, 0.23
48554, 0.18
48555, 0.38
48556, 0.37
48557, 0.21
48558, 0.30
48559, 0.24
48560, 0.46
48561, 0.38
48562, 0.35
48563, 0.19
48564, 0.41
48565, 0.20
48566, 0.52
48567, 0.18
48568, 0.52
48569, 0.40
48570, 0.22
48571, 0.22
48572, 0.40
48573, 0.27
48574, 0.24
48575, 0.27
48576, 0.72
48577, 0.32
48578, 0.21
48579, 0.31
48580, 0.34
48581, 0.59
48582, 0.32
48583, 0.13
48584, 0.48
48585, 0.21
48586, 0.21
48587, 0.20
48588, 0.30
48589, 0.29
48590, 0.14
48591, 0.23
48592, 0.22
48593, 0.27
48594, 0.50
48595, 0.71
48596, 0.11
48597, 0.24
48598, 0.76
48599, 0.26
48600, 0.10
48601, 0.32
48602, 0.48
48603, 0.41
48604, 0.30
48605, 0.17
48606, 0.64
48607, 0.35
48608, 0.34
48609, 0.29
48610, 0.22
48611, 0.36
48612, 0.33
48613, 0.54
48614, 0.21
48615, 0.28
48616, 0.89
48617, 0.44
48618, 0.22
48619, 0.26
48620, 0.57
48621, 0.16
48622, 0.19
48623, 0.18
48624, 0.21
48625, 0.30
48626, 0.56
48627, 0.24
48628, 0.29
48629, 0.36
48630, 0.21
48631, 0.21
48632, 0.37
48633, 0.33
48634, 0.22
48635, 0.28
48636, 0.32
48637, 0.26
48638, 0.51
48639, 0.26
48640, 0.29
48641, 0.29
48642, 0.25
48643, 0.29
48644, 0.31
48645, 0.20
48646, 0.11
48647, 0.40
48648, 0.11
48649, 0.31
48650, 0.26
48651, 0.32
48652, 0.43
48653, 0.47
48654, 0.35
48655, 0.20
48656, 0.59
48657, 0.22
48658, 0.28
48659, 0.42
48660, 0.34
48661, 0.26
48662, 0.30
48663, 0.28
48664, 0.64
48665, 0.57
48666, 0.05
48667, 0.50
48668, 0.80
48669, 0.42
48670, 0.20
48671, 0.26
48672, 0.25
48673, 0.72
48674, 0.32
48675, 0.24
48676, 0.10
48677, 0.12
48678, 0.25
48679, 0.54
48680, 0.69
48681, 0.62
48682, 0.49
48683, 0.28
48684, 0.30
48685, 0.32
48686, 0.32
48687, 0.22
48688, 0.23
48689, 0.47
48690, 0.73
48691, 0.23
48692, 0.32
48693, 0.25
48694, 0.44
48695, 0.21
48696, 0.18
48697, 0.21
48698, 0.44
48699, 0.23
48700, 0.20
48701, 0.35
48702, 0.24
48703, 0.25
48704, 0.31
48705, 0.23
48706, 0.35
48707, 0.19
48708, 0.25
48709, 0.25
48710, 0.70
48711, 0.20
48712, 0.16
48713, 0.50
48714, 0.37
48715, 0.43
48716, 0.24
48717, 0.18
48718, 0.30
48719, 0.11
48720, 0.26
48721, 0.68
48722, 0.27
48723, 0.21
48724, 0.28
48725, 0.16
48726, 0.37
48727, 0.39
48728, 0.45
48729, 0.21
48730, 0.25
48731, 0.40
48732, 0.65
48733, 0.05
48734, 0.35
48735, 0.34
48736, 0.29
48737, 0.44
48738, 0.81
48739, 0.11
48740, 0.42
48741, 0.44
48742, 0.27
48743, 0.39
48744, 0.16
48745, 0.27
48746, 0.16
48747, 0.22
48748, 0.44
48749, 0.21
48750, 0.37
48751, 0.39
48752, 0.30
48753, 0.39
48754, 0.24
48755, 0.17
48756, 0.28
48757, 0.37
48758, 0.26
48759, 0.65
48760, 0.29
48761, 0.32
48762, 0.41
48763, 0.42
48764, 0.33
48765, 0.32
48766, 0.31
48767, 0.06
48768, 0.38
48769, 0.34
48770, 0.13
48771, 0.21
48772, 0.41
48773, 0.41
48774, 0.42
48775, 0.28
48776, 0.26
48777, 0.34
48778, 0.28
48779, 0.15
48780, 0.35
48781, 0.49
48782, 0.49
48783, 0.18
48784, 0.22
48785, 0.21
48786, 0.32
48787, 0.49
48788, 0.20
48789, 0.21
48790, 0.27
48791, 0.17
48792, 0.28
48793, 0.81
48794, 0.21
48795, 0.16
48796, 0.51
48797, 0.37
48798, 0.62
48799, 0.44
48800, 0.38
48801, 0.11
48802, 0.28
48803, 0.43
48804, 0.22
48805, 0.23
48806, 0.62
48807, 0.28
48808, 0.21
48809, 0.30
48810, 0.20
48811, 0.29
48812, 0.17
48813, 0.35
48814, 0.21
48815, 0.69
48816, 0.09
48817, 0.33
48818, 0.15
48819, 0.47
48820, 0.14
48821, 0.34
48822, 0.29
48823, 0.30
48824, 0.34
48825, 0.46
48826, 0.22
48827, 0.15
48828, 0.29
48829, 0.34
48830, 0.67
48831, 0.31
48832, 0.24
48833, 0.15
48834, 0.11
48835, 0.38
48836, 0.20
48837, 0.36
48838, 0.30
48839, 0.24
48840, 0.23
48841, 0.29
48842, 0.13
48843, 0.54
48844, 0.82
48845, 0.76
48846, 0.34
48847, 0.46
48848, 0.16
48849, 0.21
48850, 0.28
48851, 0.27
48852, 0.16
48853, 0.15
48854, 0.24
48855, 0.58
48856, 0.40
48857, 0.64
48858, 0.35
48859, 0.26
48860, 0.16
48861, 0.20
48862, 0.17
48863, 0.40
48864, 0.11
48865, 0.31
48866, 0.33
48867, 0.32
48868, 0.60
48869, 0.68
48870, 0.26
48871, 0.22
48872, 0.47
48873, 0.29
48874, 0.26
48875, 0.96
48876, 0.34
48877, 0.25
48878, 0.40
48879, 0.31
48880, 0.24
